"Name","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy","test_loss","train_loss"
"fold_powerpc","finished","-","","","2025-02-24T16:22:41.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","7.663449252959253e-8","1","","1","1.7155509323071714e-8","0.00871449458885787"
"fold_mipsel","finished","-","","","2025-02-24T16:22:18.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","9.934106870446158e-9","1","","1","0.000007144873853510627","0.00746149484246041"
"fold_mips64el","finished","-","","","2025-02-24T16:21:55.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.019365418702363968","1","","0.9784322820037106","0.09249996750697712","0.00819903055373905"
"fold_mips","finished","-","","","2025-02-24T16:21:33.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.016013560816645622","1","","0.9604488078541374","0.16584364762197115","0.008156225341404288"
"fold_m68k","finished","-","","","2025-02-24T16:21:10.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0","1","","0.0009090909090909092","17.37553181855575","0.008210744111165746"
"fold_ia64","finished","-","","","2025-02-24T16:20:47.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.000002804481255225255","1","","0.0056179775280898875","5.990857680638631","0.007582587966900436"
"fold_i386","finished","-","","","2025-02-24T16:20:25.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.00006976607255637646","1","","0.9951066744959874","0.01472993237831588","0.007536858896659879"
"fold_hppa","finished","-","","","2025-02-24T16:20:03.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.01054561696946621","1","","0.9509316770186336","0.23096106496431223","0.007675900010088125"
"fold_armhf","finished","-","","","2025-02-24T16:19:41.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","8.443981869277195e-8","1","","0.9754693366708386","0.097602822938897","0.007402103193513538"
"fold_armel","finished","-","","","2025-02-24T16:19:19.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","1.1089235307792933e-8","1","","0.9635","0.15791945070460706","0.007900070865024148"
"fold_arm64","finished","-","","","2025-02-24T16:18:57.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","0.000002829852746799588","1","","0.8586358635863587","1.0091510754928257","0.006904801731759019"
"fold_amd64","finished","-","","","2025-02-24T16:18:36.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","6.839871247166229e-8","1","","0.999770957398076","0.0004277415613943232","0.007926697720844094"
"fold_alpha","finished","-","","","2025-02-24T16:18:12.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","14","mikkel-02-24","1.4901160305669237e-8","1","","0.9564341475698817","0.2155997773243432","0.008523139566934181"
"overall_metrics","finished","-","","","2025-02-24T16:18:00.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","","","0.849805487836506","","",""
"fold_x32","finished","-","","","2025-02-24T16:17:37.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.01986203156411648","1","","0.9997605363984674","0.00030318264856623385","0.018169137859143755"
"fold_sparc64","finished","-","","","2025-02-24T16:17:15.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.018958518281579018","1","","0.9542124542124544","0.905921365537066","0.015924288292838193"
"fold_sparc","finished","-","","","2025-02-24T16:16:53.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.00004921623258269392","1","","0.9997991967871486","0.0003760199123497351","0.017043714291250584"
"fold_sh4","finished","-","","","2025-02-24T16:16:31.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.04715992882847786","1","","0.5035413153456998","2.1197067704252017","0.018327519515648365"
"fold_s390x","finished","-","","","2025-02-24T16:16:08.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.00002174171277147252","1","","1","0.000002416005632497569","0.017246484799524158"
"fold_s390","finished","-","","","2025-02-24T16:15:46.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.01328868232667446","1","","0.9986444616576298","0.004083748780400357","0.0167789218057386"
"fold_riscv64","finished","-","","","2025-02-24T16:15:23.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.023745097219944","1","","0.8490990990990991","0.4161076424377305","0.018169538240549784"
"fold_ppc64el","finished","-","","","2025-02-24T16:15:01.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.000005826287178933853","1","","1","0","0.01818571653987271"
"fold_ppc64","finished","-","","","2025-02-24T16:14:30.000Z","25","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.020650990307331085","1","","0.9929403459230498","0.021143476956705046","0.017215302262871858"
"fold_powerpcspe","finished","-","","","2025-02-24T16:14:08.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0","1","","1","0.000025265723036777524","0.016470544030326374"
"fold_powerpc","finished","-","","","2025-02-24T16:13:40.000Z","26","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","4.04458290859111e-7","1","","1","0.0000012304674833504885","0.016841224623630417"
"fold_mipsel","finished","-","","","2025-02-24T16:13:18.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.000002433823283354286","1","","0.9997350993377484","0.0007816252158697162","0.01796264325798093"
"fold_mips64el","finished","-","","","2025-02-24T16:12:56.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.0000034101051369361812","1","","0.99512987012987","0.01729933421436205","0.01824899980375795"
"fold_mips","finished","-","","","2025-02-24T16:12:34.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.04005570337176323","1","","0.7809256661991585","0.614309583391462","0.01739350488020227"
"fold_m68k","finished","-","","","2025-02-24T16:12:12.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.015247367322444916","1","","0.2759090909090909","2.562009821767393","0.017428943336204462"
"fold_ia64","finished","-","","","2025-02-24T16:11:50.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.0002075383672490716","1","","0.006219903691813804","5.34825900884775","0.018364624254646595"
"fold_i386","finished","-","","","2025-02-24T16:11:29.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.017755569890141487","1","","0.9962810726169504","0.007347779707627034","0.018311701406914557"
"fold_hppa","finished","-","","","2025-02-24T16:11:06.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.010144242085516453","1","","0.8761904761904762","0.5017954300794947","0.01701850970022197"
"fold_armhf","finished","-","","","2025-02-24T16:10:43.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.01634666696190834","1","","0.988485607008761","0.037674306656899914","0.017832868756947128"
"fold_armel","finished","-","","","2025-02-24T16:10:21.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.01791473664343357","1","","1","0.0000013795707521542984","0.018201048257999793"
"fold_arm64","finished","-","","","2025-02-24T16:10:00.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.016989825293421745","1","","0.7175467546754676","1.1187364762289482","0.018808194954794775"
"fold_amd64","finished","-","","","2025-02-24T16:09:38.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0.02569052390754223","1","","0.9942739349519012","0.016398946669830848","0.01825340232156992"
"fold_alpha","finished","-","","","2025-02-24T16:09:13.000Z","23","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","13","mikkel-02-24","0","1","","0.9929488793754722","0.07503454635540645","0.018263604016113804"
"overall_metrics","finished","-","","","2025-02-24T16:09:01.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","","","0.9116447948545048","","",""
"fold_x32","finished","-","","","2025-02-24T16:08:38.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.020490679889917377","1","","1","2.6527988935172903e-8","0.009367861695036244"
"fold_sparc64","finished","-","","","2025-02-24T16:08:15.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.009590258821845056","1","","0.9691697191697192","0.34494773273651774","0.009068780821424831"
"fold_sparc","finished","-","","","2025-02-24T16:07:52.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.000025878171072690748","1","","1","0.000035516807771639145","0.009257863586639272"
"fold_sh4","finished","-","","","2025-02-24T16:07:30.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.001643489464186132","1","","1","2.3016092319005442e-7","0.010503785050436082"
"fold_s390x","finished","-","","","2025-02-24T16:07:07.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.000014313752217276487","1","","1","9.778885847902937e-9","0.009900529602670712"
"fold_s390","finished","-","","","2025-02-24T16:06:45.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.019684668630361557","1","","0.9992254066615028","0.006531563702824146","0.00946946602025573"
"fold_riscv64","finished","-","","","2025-02-24T16:06:22.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.000004158065621595597","1","","0.486036036036036","1.958982825279236","0.01073468846853018"
"fold_ppc64el","finished","-","","","2025-02-24T16:05:59.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","4.321329925005557e-7","1","","1","6.652303707888052e-11","0.009697041684826302"
"fold_ppc64","finished","-","","","2025-02-24T16:05:37.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.010489235632121565","1","","0.906812566184257","0.6771353707131412","0.00877026695536891"
"fold_powerpcspe","finished","-","","","2025-02-24T16:05:14.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.03375115618109703","1","","1","0.000024062713034452592","0.009673133803004238"
"fold_powerpc","finished","-","","","2025-02-24T16:04:52.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","3.2782480730020325e-7","1","","1","0.000002512010345601891","0.0093814972041894"
"fold_mipsel","finished","-","","","2025-02-24T16:04:24.000Z","26","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0","1","","1","0.000043402328365363446","0.01019447334313623"
"fold_mips64el","finished","-","","","2025-02-24T16:04:02.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.00001360000533168204","1","","0.9974489795918368","0.010614273621224534","0.010253855884771531"
"fold_mips","finished","-","","","2025-02-24T16:03:40.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.000002233116447314387","1","","0.9991584852734924","0.0014574118489371543","0.00957180222158202"
"fold_m68k","finished","-","","","2025-02-24T16:03:18.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.00015222598449327052","1","","0.003636363636363637","17.01186961021976","0.009776460572922944"
"fold_ia64","finished","-","","","2025-02-24T16:02:55.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.000034772336221067235","1","","0.9480337078651684","0.20408876445622015","0.010313689968044947"
"fold_i386","finished","-","","","2025-02-24T16:02:33.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.027233516797423363","1","","0.996868271677432","0.007223425098706571","0.010204517322958422"
"fold_hppa","finished","-","","","2025-02-24T16:02:11.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.014380857348442078","1","","0.8695652173913043","1.2506861155362503","0.008912251588613236"
"fold_armhf","finished","-","","","2025-02-24T16:01:48.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.012614007107913494","1","","0.9932415519399248","0.027561495271645604","0.010026146225070512"
"fold_armel","finished","-","","","2025-02-24T16:01:26.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","6.376301797672569e-8","1","","0.9885","0.056830372357552054","0.009937270147359465"
"fold_arm64","finished","-","","","2025-02-24T16:01:02.000Z","23","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.02601618878543377","1","","0.8847634763476347","0.5138566878281141","0.009916469349547995"
"fold_amd64","finished","-","","","2025-02-24T16:00:39.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0.039552073925733566","1","","0.9931287219422812","0.017959169898224943","0.009600545935941512"
"fold_alpha","finished","-","","","2025-02-24T16:00:15.000Z","23","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","12","mikkel-02-24","0","1","","0.9896751447997986","0.03293867619376579","0.009377186715942988"
"overall_metrics","finished","-","","","2025-02-24T16:00:01.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","11","mikkel-02-24","","","0.9122983557238444","","",""
"fold_x32","finished","-","","","2025-02-24T15:59:39.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","11","mikkel-02-24","0.0012342942645773292","1","","0.9995210727969348","0.0007324401392712856","0.006611525571043827"
"fold_sparc64","finished","-","","","2025-02-24T15:59:16.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","11","mikkel-02-24","0.000007639649993507192","1","","0.938034188034188","0.9419733033407388","0.005657471961673327"
"fold_sparc","finished","-","","","2025-02-24T15:58:53.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","11","mikkel-02-24","0.000016614618289167993","1","","0.993975903614458","0.016473415219689532","0.00688778577006668"
