"Name","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.input_length","model.params.num_classes","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.length","validator.name","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy","test_loss","train_loss"
"overall_metrics","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:28:11.000Z","4","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","","","0.876051662430624","","",""
"fold_s390x","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:28:08.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000970685578067787","1","","1","0.00003330640618872037","0.007167451827906504"
"fold_riscv64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:28:05.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000003989812284999061","1","","1","0.0007702251284107271","0.007740434255559466"
"fold_x32","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:27:57.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.027752725407481194","1","","0.9988026819923372","0.007837588744331126","0.021372329530441405"
"fold_powerpcspe","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:27:52.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00002282720015500672","1","","1","0.00017318624886977505","0.011033915618740965"
"fold_s390","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:27:52.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.014046174474060535","1","","0.9883810999225406","0.06645335242106223","0.01751620127794331"
"fold_ppc64el","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:27:49.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.2297529429197311","1","","0.10275333522565996","0.913658584867205","0.14784845845265823"
"fold_sparc64","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:27:43.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0002941501443274319","1","","0.9230769230769232","0.38212662100648653","0.007192795415325841"
"fold_riscv64","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:27:37.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.056308526545763016","1","","0.3963963963963964","1.592631573336465","0.04323037120169476"
"fold_ppc64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:27:33.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.011046241968870165","1","","0.6201906106600776","1.2091906388600668","0.0071285922452874245"
"fold_powerpc","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:27:29.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.025981837883591652","1","","0.9997245937758192","0.0005151720896306356","0.011835846834361676"
"fold_sparc","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:27:29.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.023748252540826797","1","","1","0.0003369099320549979","0.014071168554406644"
"fold_ppc64el","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:27:21.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000001534813691250747","1","","1","1.617836290332012e-7","0.0779806774599596"
"fold_powerpcspe","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:27:17.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00003475187986623496","1","","1","2.415413310904554e-7","0.008139685310919003"
"fold_sh4","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:27:15.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.6175680756568909","1","","1","0.4984529018402099","0.6392572953812303"
"fold_mipsel","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:27:07.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00024450913770124316","1","","0.9986754966887416","0.0043642803301721005","0.010405337753600984"
"fold_ppc64","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:27:05.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.024529753252863884","1","","0.8859865866572538","0.35470646255546145","0.04200499902348514"
"fold_powerpc","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:27:02.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.05172505974769592","1","","1","0.00017710653144885956","0.05221605253202117"
"fold_s390x","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:27:01.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.06714478135108948","1","","0.9968908988128886","0.009673719096714757","0.05901626551378767"
"fold_powerpcspe","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:26:50.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","1","2.0526753823572665e-7","0.012719203561792378"
"fold_s390","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:26:48.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0005990598583593965","1","","0.11425251742835012","1.6639522976345489","0.015118152527973891"
"fold_mipsel","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:26:46.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.04233167693018913","1","","0.9997350993377484","0.003086581202697451","0.03702067384473211"
"fold_mips64el","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:26:45.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.02593316324055195","1","","0.9893320964749536","0.0414841659450544","0.011046016272614898"
"fold_powerpc","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:26:34.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","1.8732862372417006e-7","1","","1","8.140743266433342e-8","0.006594729709110381"
"fold_riscv64","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:26:34.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00018674141028895977","1","","1","0.000021342789890927653","0.008756757720254972"
"fold_mips64el","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:26:30.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.015857286751270294","1","","1","0.0000043552156375894885","0.006983218940914229"
"fold_mips","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:26:23.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","2.662331439751142e-7","1","","0.9918653576437588","0.02261014023679309","0.009086782016797846"
"fold_ppc64el","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:26:21.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000010430773045300157","1","","0.9991484530229918","0.0024910097453617447","0.016090307489896257"
"fold_mipsel","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:26:19.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","1","9.891243743123714e-7","0.0068110783045326"
"fold_mips","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:26:14.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00000258281306741992","1","","0.9901823281907434","0.0316659918060509","0.006808550360333003"
"fold_ppc64","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:26:07.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.021134376525878903","1","","0.9996470172961524","0.015803628083732393","0.0448270775111925"
"fold_mips64el","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:26:03.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000040416387491859496","1","","1","0.0001121579014706318","0.00743694299830079"
"fold_m68k","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:26:00.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.10917790979146956","1","","0.008636363636363636","7.350009047466775","0.04599681573265907"
"fold_m68k","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:25:59.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0009741325047798456","1","","0","13.027644364730172","0.007656497676533088"
"fold_powerpcspe","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:25:53.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","1","0.00008607680341432555","0.00803174146347501"
"fold_mips","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:25:48.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0","1","","0.964936886395512","0.1932619814942882","0.007559585517887866"
"fold_ia64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:25:43.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000010934789315797389","1","","0.8290529695024077","0.49773484965165454","0.006968146348943117"
"fold_powerpc","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:25:40.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.022786710411310196","1","","1","0.000009448706663805063","0.015461639645785091"
"fold_ia64","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:25:37.000Z","22","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000003927487796318019","1","","0.90830658105939","0.5749529901987467","0.008249297380000452"
"fold_m68k","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:25:31.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","1.2803950255602106e-7","1","","0.00045454545454545455","19.66780079274938","0.012308510175561354"
"fold_i386","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:25:28.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.02414422482252121","1","","0.9915834801330984","0.02240042450866895","0.04094127340225746"
"fold_mipsel","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:25:26.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0001492761221015826","1","","0.9668874172185432","0.09065724886022508","0.013200782992635643"
"fold_i386","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:25:15.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0010960988001897931","1","","0.999608533959679","0.0014781437396322872","0.0123071227496342"
"fold_hppa","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:25:13.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0000022410915789805586","1","","0.5024844720496895","2.0060951725432745","0.014367095680132296"
"fold_ia64","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:25:12.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.03172185271978378","1","","0.006621187800963082","4.466189995790139","0.02748900720764263"
"fold_mips64el","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:25:12.000Z","12","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.0006863893358968198","1","","0.9995361781076066","0.0024787689911567453","0.008602357232015493"
"fold_armhf","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:24:57.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.011896400712430475","1","","0.9932415519399248","0.03219881436469603","0.011672684423038909"
"fold_i386","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:24:56.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00003304064739495516","1","","0.990213348991975","0.03409275766189239","0.007576548848474814"
"fold_hppa","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:24:53.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.02926977537572384","1","","0.563768115942029","2.072264848571075","0.0269088806443875"
"fold_mips","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:24:53.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.01997215859591961","1","","0.9817671809256662","0.04882402123387562","0.008375415580166568"
"fold_armel","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:24:42.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.03372489660978317","1","","0.99325","0.03519749868704431","0.007618037594270275"
"fold_hppa","logo EmbeddingAnd2dCNNModel endianness 15:23:20, 21-02-2025","finished","-","","","2025-02-21T14:24:39.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.012400124222040176","1","","0.8113871635610767","1.0172330913575072","0.012144491968604178"
"fold_m68k","logo EmbeddingAndCNNModel instructionwidth_type 15:22:39, 21-02-2025","finished","-","","","2025-02-21T14:24:37.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.000014986512724135537","1","","0.09795454545454546","5.485805691152379","0.006978846588310449"
"fold_armhf","logo EmbeddingAndCNNModel endianness 15:22:56, 21-02-2025","finished","-","","","2025-02-21T14:24:31.000Z","21","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAndCNNModel","0.3","512","2","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.00005041966505814344","1","","0.9882352941176472","0.04266901762936854","0.007382959826979513"
"fold_arm64","logo EmbeddingAnd2dCNNModel instructionwidth_type 15:23:53, 21-02-2025","finished","-","","","2025-02-21T14:24:26.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","EmbeddingAnd2dCNNModel","0.3","512","2","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","512","LOGO_architecture_wandb","mikkel-02-21","0.001003487966954708","1","","0.992024202420242","0.020907586477206724","0.010458963583186327"
